arm,seed,games,updates,decisions,return_mean,policy_loss,value_loss,entropy,approx_kl,clip_frac,grad_norm,explained_variance,replay_loss,ref_kl,entropy_coef,replay_coef,kl_coef,rollout_s,update_s,games_per_s
R2,202,7049,53,10193,-0.27308217594433015,-0.013475613126729355,0.0436259038416731,0.4665575339200103,0.00534044613798079,0.04232894405241936,0.926589568648352,0.6856650294569191,0.39167010852132955,0.11509746625242286,0.00889344,0.5,0.05,19.6,40.4,2.22
R2,202,7182,54,9113,-0.27058964333445945,-0.0133173516658678,0.04638552813602957,0.4586658013407294,0.005658561269639323,0.042795709279917146,0.9368611766367584,0.70642214842929,0.38856033269736984,0.1178531503402793,0.00887216,0.5,0.05,17.4,37.2,2.44
R2,202,7315,55,9359,-0.28112299017085135,-0.01399919984774822,0.047796377504183044,0.4609993250355588,0.0055929197810525196,0.04470460152511962,0.9673791271437675,0.6956728715444759,0.39141722862438355,0.1139028594861897,0.00885088,0.5,0.05,17.3,40.6,2.3
R2,202,7448,56,9712,-0.13837360998057083,-0.01411671674173966,0.0537669925544926,0.45852273764252227,0.006579511829440599,0.046007865556027164,0.9652802446259328,0.6678859723226898,0.38223280276844673,0.11886752652608978,0.0088296,0.5,0.05,17.2,42.2,2.24
R2,202,7581,57,9542,-0.19037334404823483,-0.013368196624251866,0.0503479579230931,0.45146482600661714,0.005773216495988831,0.04574298211979335,0.9479780865814537,0.6795736044149779,0.39017801807072633,0.12169702291164772,0.00880832,0.5,0.05,16.6,40.8,2.32
R2,202,7714,58,9641,-0.20731489773101067,-0.013903969596378745,0.053130802716075405,0.4407318462029254,0.006354774908847562,0.04576099313080495,0.984105100799656,0.6254795066192042,0.3778530009597829,0.11900339512158915,0.00878704,0.5,0.05,17.9,44.8,2.12
R2,202,7847,59,9463,-0.20744954378364333,-0.012617882172372696,0.05265757233768979,0.449583282619103,0.00704651153912319,0.04310255133976135,0.9562028167177226,0.6677569936881679,0.3858279131817845,0.11909744981947726,0.008765760000000001,0.5,0.05,16.4,42.8,2.25
R2,202,7980,60,8915,-0.21946236739935837,-0.012671375030869219,0.04834685962713164,0.43894834082143946,0.0058916132747864865,0.04333862497531596,0.9418681859260869,0.7095153713071569,0.38014872259592847,0.11694846845424364,0.00874448,0.5,0.05,17.2,38.1,2.41
R2,202,8113,61,9531,-0.21138983703627545,-0.01386066540870242,0.0457499318723165,0.4428014097794923,0.006863477302066737,0.04899602521929825,0.9694995259665213,0.7244298363440794,0.3720044035324188,0.12737745948786777,0.0087232,0.5,0.05,17.6,42.6,2.21
R2,202,8246,62,9532,-0.25102119538399587,-0.012234574059520449,0.05157136024363942,0.43761011752981266,0.006379795131673312,0.04579921979097269,0.9517900483480336,0.6377514633663677,0.37501176570133665,0.12317479009956726,0.00870192,0.5,0.05,17.4,43.1,2.2
R2,202,8379,63,9692,-0.17589977141849716,-0.013531863495239233,0.05186156770983874,0.4393800025717921,0.006492338311880667,0.04256663602941176,1.0129660160689307,0.6645618002942252,0.37836896280177906,0.1272486837604647,0.00868064,0.5,0.05,17.3,44.4,2.16
R2,202,8512,64,9071,-0.23833801390469206,-0.013496856600856196,0.04809418476848999,0.46132962663941984,0.0055022672615513794,0.043344237246442624,0.9542039054192423,0.6959132395890765,0.37209430024244566,0.12704976052226036,0.00865936,0.5,0.05,16.8,43.4,2.21
R2,202,8645,65,9990,-0.18959130904565644,-0.014123134129776732,0.046010234918998624,0.43598703387052096,0.007868106341807042,0.05126692211354962,0.9653330127421029,0.7318252084492081,0.3728702268280931,0.12699328798813364,0.00863808,0.5,0.05,17.7,40.6,2.28
R2,202,8778,66,9273,-0.24861691009959982,-0.010095345779061909,0.05493863438138197,0.43676029651254006,0.0067249062394268335,0.044403386138042476,1.093847390584036,0.6386755972250071,0.3706573491010956,0.12792693516983844,0.0086168,0.5,0.05,17.9,41.3,2.25
R2,202,8911,67,9836,-0.18057839379796134,-0.014251483299689147,0.045476908311358095,0.4443106113044669,0.006854257279456322,0.048909505208333336,1.0160286597086596,0.725738441994475,0.3631790576002542,0.14112784339848689,0.00859552,0.5,0.05,18.5,42.2,2.19
R2,202,9044,68,8955,-0.2547896950227527,-0.01647536690855848,0.046977154293318474,0.4329823025251999,0.006616576133123126,0.0494701964710602,1.0091436165386019,0.7167669622399556,0.37108596788454484,0.12832247125591495,0.00857424,0.5,0.05,17.3,39.5,2.34
R2,202,9177,69,9175,-0.24149020360969434,-0.01435841013686946,0.053452923423120774,0.44987974915838336,0.006053675965265772,0.045564911111848315,1.0203950705070903,0.6842195204174493,0.37064465803036306,0.13693024461305578,0.00855296,0.5,0.05,16.5,44.3,2.19
R2,202,9310,70,9979,-0.1847185809638614,-0.012666215366627204,0.053463794371256944,0.4474321174025345,0.00690773439324654,0.046843485433266926,0.9554644098752172,0.6684310403306941,0.3573657251516943,0.1402321186841469,0.00853168,0.5,0.05,17.5,46.3,2.08
R2,202,9443,71,9232,-0.21765543087931932,-0.015359497423761227,0.04863474869762377,0.4355049773825284,0.00676141956627404,0.047440378289473686,1.1475841211281375,0.6951731696419741,0.3555447383567699,0.14250557425289054,0.0085104,0.5,0.05,17.9,39.8,2.31
R2,202,9576,72,9450,-0.17546954078991397,-0.01376045264648031,0.05512430360399969,0.41947494018759857,0.007398981154301671,0.04995470823493027,1.000585088440886,0.6460976998810872,0.35892927414938985,0.14298184202128741,0.00848912,0.5,0.05,17.8,39.7,2.31
R2,202,9709,73,10114,-0.1608515934734401,-0.014132100141713459,0.04617316839426412,0.4379597009056386,0.007425372352487841,0.04934259128076425,1.0118377315904383,0.710227504249337,0.3552361891763228,0.14642047134210695,0.00846784,0.5,0.05,18.5,42.6,2.18
R2,202,9842,74,9630,-0.22754384492683477,-0.014056588402413328,0.04773970186481529,0.4229270285831677,0.007240072194424597,0.049850374634502925,0.9714519482561954,0.6825947592487484,0.35982246347841257,0.14719035589135165,0.00844656,0.5,0.05,17.6,34.8,2.54
R2,202,9975,75,9602,-0.17959301386868404,-0.01451885974518631,0.048024873752808624,0.42000065459628616,0.006108123687867934,0.04893012211958003,0.983131924156129,0.7070011584851452,0.35688271761072204,0.1396704054668372,0.00842528,0.5,0.05,17.0,41.5,2.27
R2,202,10108,76,9390,-0.24136780463436636,-0.014527508232054273,0.049255329044457355,0.41696719969117035,0.008190145973261039,0.05092776391409558,1.0255265591922882,0.7234546295127762,0.35099288135329576,0.14734840682507178,0.008404,0.5,0.05,18.2,40.1,2.28
R2,202,10241,77,9355,-0.30369165818659716,-0.016257866873687486,0.045128521131787176,0.4206430144710643,0.007800114409986616,0.050622433796383946,1.0094159714177335,0.6922807486249787,0.3504033219890301,0.1491644944797951,0.00838272,0.49748000000000003,0.049784,18.6,41.2,2.22
R2,202,10374,78,10078,-0.2114875002106712,-0.014050796617754796,0.04694208379283296,0.4096352305632883,0.007745529949123359,0.05030678013392857,1.010559507010791,0.7133934488186019,0.3468982569151475,0.153852936809137,0.00836144,0.4943766666666667,0.049518000000000006,18.7,44.0,2.12
R2,202,10507,79,9464,-0.26588810623353415,-0.013639705115525558,0.03980904308923726,0.42205858682912434,0.007038330861561398,0.050505192858658746,1.0185557731755714,0.7619404676212289,0.34511744684491563,0.15095801036823986,0.00834016,0.49127333333333334,0.049252000000000004,17.2,43.3,2.2
R2,202,10640,80,8954,-0.18137074288579652,-0.013287212828745284,0.05627031191570164,0.41319146242612914,0.008091545969962335,0.05001974826388889,1.0110734934184284,0.6960491643327089,0.3496937100598376,0.15486831708281715,0.00831888,0.48817,0.048986,16.3,38.3,2.44
R2,202,10773,81,9021,-0.19892443956646486,-0.014471603045424867,0.051939195864295705,0.4205984260855402,0.009901952406694494,0.050380253516035756,1.0400249890073703,0.7091215896266734,0.34073165937413474,0.1503943261201333,0.0082976,0.4850666666666667,0.048720000000000006,17.0,36.9,2.47
R2,202,10906,82,9731,-0.22879123961269593,-0.033348840988631744,0.048299455978807596,0.40998763677877603,0.008362203763734293,0.054947916666666666,1.623239270591205,0.7159900111770301,0.3394883688642282,0.15672970428514993,0.00827632,0.48196333333333335,0.048454000000000004,18.6,39.7,2.28
R2,202,11039,83,8596,-0.2704797331355154,-0.014285757447037683,0.04436692198415054,0.43050560720899783,0.010034387418688052,0.052535024297466516,0.9992258524080871,0.7520559452612742,0.34035153817197816,0.15554182491506674,0.00825504,0.47886,0.048188,16.6,40.2,2.34
R2,202,11172,84,9718,-0.18696235652785229,-0.01435573366714462,0.05074508277155295,0.40386319599758963,0.007892177111804998,0.04981113784991612,1.0149791126667809,0.7085408990664774,0.337872961150346,0.1546319505606355,0.00823376,0.47575666666666666,0.047922000000000006,17.7,45.3,2.11
R2,202,11305,85,9493,-0.27315102800713476,-0.015114609096899136,0.04446013878507068,0.40035777184938687,0.008621799234326889,0.05370843254203877,0.994318746150889,0.7334635748544426,0.3333550013610226,0.16307525010926072,0.00821248,0.47265333333333337,0.047656000000000004,17.8,42.1,2.22
R2,202,11438,86,9890,-0.24767010347057208,-0.013620202173362605,0.05001083782239568,0.4019234762895426,0.009348446703099592,0.053628351658950614,1.0537702813171101,0.7098090041733309,0.33502648206189845,0.16493228294031978,0.008191200000000001,0.46955,0.04739,17.7,48.6,2.01
R2,202,11571,87,8994,-0.22196167295098512,-0.013002119392176208,0.04793253391890439,0.4029930042061193,0.008695977251138012,0.05052887781369732,1.044092038790075,0.7328248933500394,0.33704215222176537,0.1629650573824165,0.00816992,0.4664466666666667,0.047124000000000006,17.5,40.6,2.29
R2,202,11704,88,9637,-0.21293298601517885,-0.014078260459777874,0.04461589319827364,0.3987638246721096,0.009874926788012434,0.050543549388986114,1.0341495995086774,0.7600488271278403,0.3292933560928868,0.16504931406750945,0.00814864,0.4633433333333334,0.046858000000000004,18.6,40.3,2.26
R2,202,11837,89,9481,-0.1981870283861916,-0.013934036857123036,0.0450365795934245,0.40052941760567695,0.007999726392410606,0.05153505539349554,1.0439695371591748,0.7367166459247672,0.3273627225294229,0.16299172368507045,0.00812736,0.46024,0.046592,18.2,42.9,2.18
R2,202,11970,90,10240,-0.19756899956804277,-0.0137510147750747,0.05255632585065275,0.39670148057944654,0.008548087489195218,0.054931640625,1.0565155834480702,0.6804564095420937,0.3168013278188342,0.17433497692644948,0.00810608,0.4571366666666667,0.046326000000000006,17.1,43.9,2.18
R2,202,12103,91,9650,-0.18161658943140144,-0.014535886888531371,0.05088769177717324,0.4066806362784381,0.009825889386948984,0.05344281507700704,1.069105608472785,0.6963653387759134,0.32426076601822984,0.1717043716230777,0.0080848,0.45403333333333334,0.046060000000000004,17.8,39.7,2.31
R2,202,12236,92,9023,-0.2856041520803718,-0.01376661524823171,0.04572679531989734,0.41307034494604383,0.009376090190094515,0.05541303389498432,1.0183298627600057,0.7160457060310209,0.323294137894673,0.1714634123267865,0.008063520000000001,0.45093,0.045794,17.1,41.8,2.26
R2,202,12369,93,9375,-0.21124979812552128,-0.014320939048009552,0.05257885654122138,0.3931845741714635,0.009259501720088619,0.051227507706471366,1.053185629257185,0.7117447126371128,0.3161919936892243,0.1752565070516352,0.00804224,0.4478266666666667,0.045528000000000006,16.5,43.0,2.23
R2,202,12502,94,10079,-0.2521331126217765,-0.015166722513274639,0.04318003436774237,0.3980816395617152,0.008499940638642758,0.05094581886574075,1.048405545980585,0.7223262789484384,0.32144778343311625,0.17239220305124733,0.00802096,0.44472333333333336,0.045262000000000004,17.7,41.9,2.23
R2,202,12635,95,9561,-0.2392346818208418,-0.01438359804309611,0.04704609407890839,0.41229268537640285,0.009505658501243458,0.054155642162471394,1.0615036096474377,0.7224329859399652,0.3256549567351837,0.18315239214274773,0.00799968,0.44162,0.04499600000000001,18.0,43.1,2.17
R2,202,12768,96,9283,-0.3297848274531403,-0.01467869640302212,0.04621465816657265,0.39385770817739185,0.00996128940538242,0.054303549072073846,1.1876823685249431,0.6808527200550294,0.3167155813937771,0.17869137169972393,0.0079784,0.4385166666666667,0.044730000000000006,17.5,40.5,2.29
R2,202,12901,97,9294,-0.2564477151605787,-0.01171913864189614,0.05082428707811317,0.40232971019518304,0.009316955678411135,0.05643239709851551,1.1207244160475787,0.672151187525923,0.31972397222487753,0.18296151908430217,0.00795712,0.4354133333333334,0.044464000000000004,18.4,39.7,2.29
R2,202,13034,98,9802,-0.19211253630636507,-0.014927300778826594,0.04240864556100612,0.39602518124068725,0.010359332942372543,0.05641166068412162,1.0875681160027233,0.7561729676611302,0.3154593111539187,0.17502753758340073,0.00793584,0.43230999999999997,0.044198,17.5,43.3,2.19
R2,202,13167,99,9804,-0.10443377780309969,-0.016143038711651576,0.0455307782344485,0.39511547729230295,0.010191190012996159,0.05257118626644737,1.0891150345404719,0.7696573835438405,0.3097525367431674,0.1807825664483606,0.007914560000000001,0.4292066666666666,0.043932,18.1,46.6,2.06
R2,202,13300,100,9090,-0.17118681524446644,-0.015369533557431782,0.04844649948295246,0.39722554387300835,0.009848364873568214,0.055891898972725965,1.0949267430246938,0.7419307502232901,0.3129980988608204,0.18769283003526477,0.007893279999999999,0.42610333333333333,0.043666,16.7,40.0,2.35
R2,202,13433,101,9303,-0.2342856664055825,-0.013608794862146629,0.04562032086227861,0.38948267196573966,0.008843669229134477,0.05526794322822143,1.0689394025876122,0.744112225293454,0.3191312548530227,0.18257961840469192,0.007872,0.423,0.0434,17.4,41.3,2.26
R2,202,13566,102,9461,-0.21725701813013062,-0.01295894368698262,0.05107311630393121,0.3881412347759669,0.009337759010623795,0.0559734995972073,1.066570631176139,0.7067770671085789,0.3103114217800042,0.18118978797762986,0.00785072,0.4198966666666667,0.043134000000000006,17.8,43.2,2.18
R2,202,13699,103,9655,-0.20432955738891945,-0.014025020142724045,0.045877288380816415,0.38724263159212824,0.011708433721337353,0.05618975074181753,1.1030709710355076,0.7393690821619647,0.3071624775366056,0.19354005981829694,0.00782944,0.41679333333333335,0.042868,18.7,44.0,2.12
R2,202,13832,104,9535,-0.1919652949705318,-0.014367481322336185,0.043682908810164546,0.3931383631900743,0.01065226822517595,0.05693966806220095,1.038140326385265,0.7760647342059097,0.30103355245658986,0.19340261272407927,0.00780816,0.41369,0.042602,17.3,41.6,2.26
R2,202,13965,105,9160,-0.19565137693918233,-0.015086722532040305,0.04801700690795632,0.38353171323935714,0.010250037923568798,0.05377280549463938,1.045898270058322,0.7442391021843742,0.29628410640991176,0.18146810125291618,0.00778688,0.41058666666666666,0.042336000000000006,16.8,37.0,2.47
R2,202,14098,106,9565,-0.19328096290840022,-0.015223220380904024,0.050324303625720816,0.38690455594804796,0.011460176117045874,0.05843705229226361,1.0904324813696555,0.7184789714278641,0.3101687896875567,0.18525200319224083,0.0077656,0.40748333333333336,0.04207,16.7,39.1,2.38
R2,202,14231,107,8714,-0.25096048754280204,-0.017369102434727,0.044879766925944385,0.3784406624114775,0.00996420801356445,0.05722656250000001,1.5468417416535905,0.7431239174431138,0.30237703380938463,0.1787879041419305,0.007744320000000001,0.40438,0.04180400000000001,16.2,38.4,2.43
R2,202,14364,108,9163,-0.18988208209972587,-0.014842477768140468,0.05018492254570849,0.3715198111134817,0.010908142638851703,0.058930972562636165,1.0713996369087746,0.7616860027254707,0.3073519503109192,0.19341528965869614,0.0077230400000000005,0.4012766666666667,0.041538000000000005,16.5,39.3,2.38
R2,202,14497,109,9392,-0.2510447484677098,-0.016997670568564247,0.045391172378843894,0.3834277793243061,0.010876405380318767,0.058476936303827755,1.083519994386383,0.7571512412033883,0.30139089452179985,0.19253105501028883,0.00770176,0.3981733333333334,0.041272,17.8,45.1,2.11
R2,202,14630,110,9769,-0.17153086571389387,-0.015684111634211562,0.046971338544708315,0.39038066031527585,0.01088620698813661,0.059896031821646344,1.110590404517886,0.7569348716494758,0.3009570609287466,0.20056859694782644,0.00768048,0.39507000000000003,0.04100600000000001,17.8,43.2,2.18
R2,202,14763,111,10064,-0.16798865044301206,-0.015012963847136535,0.04752747284122605,0.38501727399542485,0.01214141316953941,0.0596923828125,1.1201237258144467,0.7496544671559007,0.2977187299029194,0.20608951258998642,0.0076592,0.3919666666666667,0.04074,17.6,51.0,1.94
R2,202,14896,112,9853,-0.1940268342896136,-0.014070267559798195,0.04974386191500317,0.36325068521449677,0.012636150829829568,0.059015234375,1.1617430194293505,0.7267037826031439,0.3012347376736685,0.2014076680663191,0.007637919999999999,0.38886333333333334,0.040474,17.4,41.9,2.25
R2,202,15029,113,9922,-0.1953531034960459,-0.013345510272456817,0.04577379442686349,0.3716823055326328,0.01231305039700288,0.05887010711984536,1.1328248447527702,0.7577215401369024,0.29607237354789334,0.200012822720291,0.00761664,0.38576,0.040208,17.7,47.3,2.05
R2,202,15162,114,9628,-0.18426255486529874,-0.01433548313215417,0.04659373676346543,0.37159561347259423,0.012359270763788356,0.060101508606923856,1.0986631338794661,0.7611194032719952,0.28927460752124257,0.20783320242453976,0.007595360000000001,0.38265666666666664,0.039942000000000005,17.4,41.9,2.24
R2,202,15295,115,9303,-0.17675616364316948,-0.014940531162901748,0.0565692882624791,0.3677471443737901,0.011886085468500706,0.06017645474137931,1.1189153127559461,0.6851999404016957,0.2956402522855556,0.19939337428323065,0.00757408,0.3795533333333333,0.039676,18.0,41.9,2.22
R2,202,15428,116,9114,-0.24966745340080185,-0.015986066319753554,0.042537125279003156,0.38356133445220014,0.011705197234656118,0.05953299669715448,1.092599298546965,0.7649440593744691,0.28806447823049,0.20855435237787553,0.0075528,0.37645,0.03941,17.5,42.7,2.21
R2,202,15561,117,9873,-0.1278883042570921,-0.01236366894605941,0.044903222530383625,0.3720448035544181,0.0130734585115601,0.05708984375,1.144950896111476,0.7603641861107211,0.28869329691902645,0.20855177619439771,0.00753152,0.3733466666666667,0.039144000000000005,18.9,45.9,2.05
R2,202,15694,118,10411,-0.15398521170506205,-0.01602256819875303,0.046946078033679596,0.37238282040077764,0.011825054849162412,0.060749747632971314,1.1180067174095245,0.734554816121669,0.2848944389600758,0.20461059622901767,0.00751024,0.37024333333333337,0.038878,17.6,49.1,1.99
R2,202,15827,119,9448,-0.21909253454619704,-0.01694486036423041,0.048989107831636194,0.37390316121925377,0.01156119468476011,0.06232719629083485,1.170974756617573,0.7264165525482651,0.291071330126885,0.20345140359462258,0.00748896,0.36714,0.03861200000000001,17.6,41.9,2.24
R2,202,15960,120,9449,-0.24712189717366326,-0.014737786868164472,0.04588325862676284,0.37066942890789417,0.012980940022454274,0.06244496219928846,1.136244729640473,0.7212924624109408,0.2852169931378376,0.2069447828111808,0.007467680000000001,0.3640366666666667,0.038346000000000005,18.0,50.1,1.95
R2,202,16093,121,9241,-0.23819767799904895,-0.0166015992540089,0.04815381672094897,0.3713753746057624,0.011108475907837121,0.05703433388157895,1.113885976301737,0.7372544698082726,0.2938400783318544,0.20343125401790896,0.007446400000000001,0.3609333333333334,0.03808,16.9,46.2,2.11
R2,202,16226,122,9880,-0.21174008212638354,-0.013961770726730618,0.05124981813231122,0.3636858010876999,0.011652657211439788,0.06221217105263157,1.1095863865315803,0.7208829945189141,0.2885829329349724,0.212204050134467,0.00742512,0.35783000000000004,0.03781400000000001,18.6,44.5,2.11
R2,202,16359,123,8927,-0.2051805360891762,-0.015476743650122225,0.05337456049931149,0.36912987603129366,0.011438221106339963,0.06061365786154709,1.1018219463163952,0.6803925756089693,0.2739500188453298,0.21223642457305772,0.00740384,0.35472666666666675,0.037548000000000005,15.7,38.2,2.47
R2,202,16492,124,9857,-0.2442410870137019,-0.018096799022793035,0.04770876853027056,0.35886790818661946,0.013109570454089467,0.05977887294089147,1.051006045509305,0.7070257298207497,0.2761802426346111,0.21304866825396324,0.00738256,0.3516233333333333,0.037282,16.9,42.3,2.25
R2,202,16625,125,9965,-0.279674916620568,-0.015983783508767828,0.03868830587158893,0.36666809268288747,0.011243742307729534,0.060552334684862874,1.0657002212819306,0.7788188780689,0.27943222136893364,0.21413629144674165,0.0073612799999999996,0.34852,0.037016,17.7,40.4,2.29
R2,202,16758,126,9929,-0.254485289112361,-0.01313065490673478,0.04056560026029445,0.3487098653008628,0.017926039388191935,0.06265304337686568,1.1547575073532688,0.7767111130248829,0.2763503691607495,0.21971098650312665,0.00734,0.34541666666666665,0.036750000000000005,18.9,43.4,2.13
R2,202,16891,127,9403,-0.27258344828665176,-0.014294663787328618,0.045402817193825724,0.3652701344813201,0.01725390338610136,0.06234869190648747,1.086212742044031,0.7586100057059109,0.2700692857239395,0.20643298065080193,0.00731872,0.34231333333333336,0.036484,17.2,40.5,2.31
R2,202,17024,128,9872,-0.22882217812985994,-0.01689497513850686,0.045911681778929084,0.35172661155037055,0.013892152439081335,0.06006130642361111,1.1906592851135704,0.7373845800958339,0.2760948360749683,0.21476311828823308,0.0072974400000000005,0.33921,0.036218,18.5,44.7,2.1
R2,202,17157,129,9777,-0.1984386928927154,-0.0264052898334295,0.042016729310453034,0.35477808078692796,0.0145994305026115,0.06610929528061224,1.111073767993595,0.7993117061066004,0.27259184822763827,0.22396770587461887,0.00727616,0.33610666666666666,0.035952000000000005,17.0,43.2,2.21
R2,202,17290,130,9017,-0.2223506775250862,-0.015622732183626495,0.04590574986920231,0.34805721615679697,0.013638866871118694,0.05941370543241924,1.0762911613230177,0.7652892236754382,0.2664590137842755,0.21429160156327776,0.00725488,0.3330033333333333,0.035686,16.3,41.7,2.29
R2,202,17423,131,9233,-0.23915433784892942,-0.025380782260710305,0.04659984300604589,0.3600939754485804,0.011473316216070206,0.06104422648993807,1.3625576070636942,0.7598451333130707,0.2700052680331703,0.21561586443430253,0.0072336,0.3299,0.03542000000000001,17.1,40.3,2.32
R2,202,17556,132,9586,-0.2227596124939198,-0.014900303056598929,0.0447321353650164,0.3504281176175967,0.013225188099162358,0.061681382245732566,1.0958497662851323,0.7819393298492718,0.27333394029624186,0.21727418955317393,0.00721232,0.3267966666666667,0.035154000000000005,18.4,38.1,2.35
R2,202,17689,133,9136,-0.31510619740620466,-0.014794247437051196,0.04813063217802803,0.3484369266111924,0.012385122173331507,0.05630807130915638,1.0587885328468487,0.7099497206683003,0.2753385341986488,0.21165806157369704,0.00719104,0.3236933333333334,0.034888,18.0,39.9,2.3
R2,202,17822,134,9702,-0.2857694110270779,-0.01505158461611075,0.04645153134678479,0.34915322406208793,0.015315925478787115,0.059221736584903616,1.1192703520691687,0.7318347304036319,0.2684402109189003,0.2171499451134555,0.007169760000000001,0.32059000000000004,0.03462200000000001,18.3,43.2,2.16
R2,202,17955,135,9563,-0.2435870800091748,-0.014783591797554242,0.0426714911474779,0.3509073542190149,0.012133409832264127,0.06261353483334597,1.0969960947984019,0.7582453869167575,0.2688889521446307,0.2116279437077383,0.0071484800000000005,0.3174866666666667,0.03435600000000001,17.7,39.8,2.31
R2,202,18088,136,9424,-0.22358362404729704,-0.015670363036566187,0.04492580930968557,0.3503488919001336,0.0179067665104011,0.059639502150809716,1.051750522574668,0.7686674727833321,0.2677904338170251,0.21446346002736014,0.0071272,0.31438333333333335,0.03409000000000001,17.9,43.9,2.15
R2,202,18221,137,9922,-0.23152167247177854,-0.012289294307830023,0.0457311592001182,0.3535925808112978,0.016270637055732458,0.06203512604703608,1.1604011856910261,0.7197012025779576,0.27172354593672676,0.22102196916010888,0.00710592,0.31128,0.033824,18.7,48.7,1.97
R2,202,18354,138,10089,-0.21363366219894547,-0.01509001184424536,0.0437160317522978,0.35125005355627337,0.014593079922016255,0.06675453925727146,1.134454753513339,0.7691978959185383,0.2759705685707249,0.23040778611466872,0.00708464,0.30817666666666665,0.033558000000000004,18.2,44.8,2.11
R2,202,18487,139,9977,-0.1708434810189127,-0.013949467723231367,0.04369690644813727,0.3444906260045574,0.014750408487133448,0.06351038921310241,1.1313155929182264,0.7765314679214266,0.2635980214472654,0.2246933455955308,0.007063359999999999,0.3050733333333333,0.033292,18.1,46.0,2.08
R2,202,18620,140,9416,-0.20524366976200262,-0.015319257222069277,0.043844086029971634,0.34362624628675154,0.013898727793252429,0.06387541118421053,1.085154558901684,0.7734602091311734,0.26663341745424524,0.224131707477167,0.00704208,0.30197,0.033026,17.2,41.9,2.25
R2,202,18753,141,9544,-0.22701041388609566,-0.013845853328629955,0.05300709851559504,0.3516210363926024,0.013442880854685991,0.05963299301989731,1.199573031318667,0.7097331851102057,0.2629231072063913,0.2282785105652192,0.007020800000000001,0.29886666666666667,0.032760000000000004,17.3,41.2,2.27
R2,202,18886,142,9845,-0.14873537857418984,-0.015572725830110087,0.04422335160334504,0.34414314437180166,0.015961733893200238,0.06341980502136753,1.1732192063393607,0.7783444732305401,0.26187971101621293,0.2353857516181777,0.00699952,0.2957633333333334,0.03249400000000001,17.4,45.8,2.1
R2,202,19019,143,9450,-0.23507008888536163,-0.015510331364966332,0.05063034181899598,0.35388234373844013,0.013773281698431557,0.06631223993477282,1.1200628904161711,0.7155177180012519,0.2623658554271972,0.22936293959159107,0.00697824,0.29266000000000003,0.03222800000000001,18.7,37.8,2.35
R2,202,19152,144,9404,-0.2227262851998219,-0.013877380366478705,0.03802682844495747,0.3396095659167622,0.01525205350284437,0.060762856068029114,1.0918692595196562,0.8089242132354395,0.26012593286322744,0.2222339234551015,0.00695696,0.2895566666666667,0.031962000000000004,14.8,35.8,2.63
R2,202,19285,145,10111,-0.06082160963288814,-0.014253454093821737,0.047147375205687826,0.3292270446476549,0.016704058898140906,0.06213321536390339,1.1494152755011975,0.7803181972950027,0.2563366005731412,0.23839448052156068,0.00693568,0.28645333333333334,0.031696,15.1,38.3,2.49
R2,202,19418,146,10119,-0.18828242969295705,-0.015505518280326641,0.04667322414969482,0.350765352022091,0.018479365707126768,0.06837311181265984,1.2270337062705932,0.7515108947139439,0.2634366887317652,0.23098904516851443,0.0069144,0.28335000000000005,0.03143000000000001,15.8,36.8,2.53
R2,202,19551,147,9630,-0.13729903108686362,-0.014975990861484373,0.046700299818905465,0.341260107243661,0.013713535122939192,0.06545029637045512,1.1553845312230075,0.7569344773029105,0.25866228599231345,0.2362925478593378,0.006893120000000001,0.2802466666666667,0.031164000000000004,15.0,32.1,2.83
R2,202,19684,148,9235,-0.21637637225719136,-0.011809873513300288,0.04502495613918058,0.3517470578368127,0.015474689874855311,0.07009743983725762,1.536004496639119,0.7790187673003149,0.25394654064858563,0.2307481691834864,0.006871840000000001,0.2771433333333334,0.030898000000000005,14.5,33.9,2.75
R2,202,19817,149,9631,-0.2189634143577445,-0.016055982122858907,0.04498135972041855,0.34440736156697943,0.01630861456057102,0.06526639039711477,1.0728788332885864,0.7874982993796109,0.26325392285032406,0.23508876804432513,0.00685056,0.27404000000000006,0.030632000000000006,15.2,36.3,2.58
R2,202,19950,150,9743,-0.19401954428010407,-0.008554486781699327,0.04483956325433465,0.3432170525976701,0.013832942978416373,0.06649576822916667,1.2911709607820725,0.7758050042743784,0.26054792086907264,0.23581992371027605,0.00682928,0.27093666666666666,0.030366000000000004,14.1,39.0,2.5
R2,202,20083,151,9555,-0.24354648779473606,-0.015729866290117047,0.042023474443208295,0.336584165114745,0.01672510016048718,0.06813778734377425,1.100821930193908,0.7917191806122603,0.2541032426359876,0.2390678830771055,0.006808,0.2678333333333333,0.030100000000000005,14.9,34.4,2.7
R2,303,133,1,8791,-0.20999173547428976,-0.010312010852925444,0.06579301411873047,0.6345772506435424,0.005156847112904718,0.05332523896471903,0.7009226751123684,-0.030576599007063665,0.5581606253242798,0.004398637918233464,0.01,0.5,0.05,22.6,47.7,1.89
R2,303,266,2,8298,-0.29492164746644706,-0.012630396905716901,0.05334331980315503,0.596656693014874,0.0032654904639051498,0.03687309239733629,0.7431089215405273,0.0878942991266547,0.5462414793679657,0.01103251481554711,0.00997872,0.5,0.05,21.1,40.2,2.17
